timestamp,open,high,low,close,adjusted close,volume,dividend amount
2008-09-19,115.3600,124.0000,110.6100,118.8500,71.0533,66307100,0.0000
2008-09-12,118.0000,119.9500,115.0000,118.9700,71.1250,46783800,0.0000
2008-09-05,122.8700,124.0000,113.1700,114.3300,68.3510,42011600,0.0000
2008-08-29,124.4800,125.4500,121.5000,121.7300,72.7751,30493600,0.0000
2008-08-22,126.4900,127.0000,121.5500,124.9300,74.6881,34457400,0.0000
2008-08-15,128.4300,128.4300,124.4000,126.3600,75.5431,32724200,0.0000
2008-08-08,126.7700,129.9700,126.2500,128.8100,77.0078,34413900,0.5000
2008-08-01,127.6900,129.5000,126.1300,126.6400,75.4185,28699300,0.0000
2008-07-25,129.8300,130.9300,127.2600,128.5300,76.5441,45950300,0.0000
2008-07-18,121.8000,130.0000,119.9000,129.8900,77.3540,59542700,0.0000
2008-07-11,119.6200,124.5000,119.6200,122.1200,72.7267,47346100,0.0000
2008-07-03,119.9900,120.7800,116.6000,119.5400,71.1902,32716800,0.0000
2008-06-27,123.0000,125.8300,118.2600,120.0500,71.4939,41907700,0.0000
2008-06-20,125.4600,127.1400,122.3600,122.7400,73.0959,35367900,0.0000
2008-06-13,125.3800,126.7220,122.8600,126.1500,75.1267,31303600,0.0000
2008-06-06,128.6700,129.3700,124.7400,124.9400,74.4061,35309300,0.0000
2008-05-30,124.0100,129.9900,124.0000,129.4300,77.0800,33079200,0.0000
2008-05-23,127.6800,128.2100,123.0200,124.2000,73.9654,31469600,0.0000
2008-05-16,123.8000,128.8300,123.5600,127.8200,76.1212,40848500,0.0000
2008-05-09,122.7600,125.1700,120.7800,124.0600,73.8820,38973400,0.5000
2008-05-02,122.9800,124.4300,120.5000,123.1800,73.0637,36106300,0.0000
2008-04-25,122.0500,124.9000,122.0500,123.0800,73.0043,32273700,0.0000
2008-04-18,116.2000,125.0000,115.5400,124.4000,73.7873,67195200,0.0000
2008-04-11,116.3700,119.2200,115.2800,116.0000,68.8049,38989700,0.0000
2008-04-04,113.9500,118.3700,113.3400,115.7600,68.6625,42376300,0.0000
2008-03-28,118.5700,119.7900,114.2100,114.5700,67.9567,41496800,0.0000
2008-03-20,113.0000,118.5000,113.0000,118.3300,70.1869,39979100,0.0000
2008-03-14,113.1200,118.0000,112.6900,115.2301,68.3482,48594600,0.0000
2008-03-07,114.0900,116.4100,111.8000,113.9400,67.5830,39506500,0.0000
2008-02-29,107.6800,116.6300,107.4300,113.8600,67.5355,54366700,0.0000
2008-02-22,106.7900,109.6000,104.5300,108.0700,64.1012,31292600,0.0000
2008-02-15,102.9000,108.9300,102.8700,106.1600,62.9683,33932900,0.0000
2008-02-08,108.4000,109.0000,100.6000,103.2700,61.2541,40641500,0.4000
2008-02-01,104.4100,109.4000,103.7000,109.0800,64.4514,39007500,0.0000
2008-01-25,99.1600,107.7900,98.5000,104.5200,61.7571,57768700,0.0000
2008-01-18,105.0000,106.7200,100.0500,103.4000,61.0953,78126300,0.0000
2008-01-11,100.3550,101.0000,97.0400,97.6700,57.7097,52601500,0.0000
2008-01-04,109.2500,110.0000,100.4800,101.1300,59.7541,33799300,0.0000
2007-12-28,111.2000,112.1900,109.1080,110.0900,65.0482,16539900,0.0000
2007-12-21,105.3700,111.1600,104.0000,111.0500,65.6154,43481700,0.0000
2007-12-14,109.0000,110.4000,104.1000,105.7700,62.4957,36725700,0.0000
2007-12-07,105.4500,110.0000,104.5800,108.8600,64.3214,31672000,0.0000
2007-11-30,104.4000,109.1900,101.5000,105.1800,62.1471,46569900,0.0000
2007-11-23,104.3400,105.3900,101.3400,104.0500,61.4794,27820500,0.0000
2007-11-16,101.8900,106.4200,100.7000,104.7900,61.9166,50102700,0.0000
2007-11-09,115.1100,115.1100,99.2700,100.2542,59.2366,62718300,0.4000
2007-11-02,113.9000,116.2500,113.2800,114.5900,67.4642,30044700,0.0000
2007-10-26,110.9700,114.8000,110.9600,113.7300,66.9578,32762600,0.0000
2007-10-19,117.9500,119.9400,111.8000,112.2800,66.1042,53958800,0.0000
2007-10-12,116.1000,121.4600,115.8800,117.8100,69.3599,35082300,0.0000
2007-10-05,117.6100,119.6000,115.0000,116.3000,68.4709,33529800,0.0000
2007-09-28,116.9000,118.5000,115.7900,117.8000,69.3540,33029400,0.0000
2007-09-21,114.7000,118.1000,114.3000,116.7800,68.7535,38076800,0.0000
2007-09-14,116.1500,117.7800,114.6500,115.1300,67.7821,32211300,0.0000
2007-09-07,116.3400,118.8900,115.3300,115.5500,68.0294,28916300,0.0000
2007-08-31,113.0000,117.3500,111.6300,116.6900,68.7005,32617900,0.0000
2007-08-24,110.9000,113.2500,108.0800,113.2400,66.6694,39957700,0.0000
2007-08-17,112.9900,113.9500,103.7000,110.9000,65.2917,55388900,0.0000
2007-08-10,111.9700,114.6000,109.7000,112.6400,66.3161,41626500,0.4000
2007-08-03,115.6200,115.7500,110.0200,111.8900,65.6421,66192100,0.0000
2007-07-27,114.8800,118.8200,114.8500,115.6200,67.8304,64841000,0.0000
2007-07-20,108.5700,116.4800,108.4200,114.8100,67.3552,55626100,0.0000
2007-07-13,108.7300,109.6500,108.1000,108.6000,63.7120,34811600,0.0000
2007-07-06,105.3900,109.6600,104.5800,109.0300,63.9643,24567300,0.0000
2007-06-29,104.7300,106.9200,104.1000,105.2500,61.7467,31559100,0.0000
2007-06-22,105.2700,107.0200,104.4400,104.4400,61.2715,35051000,0.0000
2007-06-15,102.8700,105.1900,102.1000,105.0900,61.6528,34517000,0.0000
2007-06-08,106.5000,106.5900,101.5600,103.0700,60.4677,63185700,0.0000
2007-06-01,105.5700,107.6700,105.2100,106.5400,62.5035,23208200,0.0000
2007-05-25,107.1500,108.0000,103.5700,105.1800,61.7056,30271700,0.0000
2007-05-18,105.8100,108.0500,104.5300,107.9900,63.3541,35014200,0.0000
2007-05-11,102.7600,105.9900,102.2100,105.9800,62.1749,34979100,0.4000
2007-05-04,101.1100,103.1700,100.9700,102.9600,60.1702,38307800,0.0000
2007-04-27,95.3500,101.7000,95.0500,101.1700,59.1241,58275300,0.0000
2007-04-20,94.9900,97.6600,93.9110,94.5800,55.2729,51786700,0.0000
2007-04-13,96.4300,96.9400,94.5300,94.9300,55.4774,27497000,0.0000
2007-04-05,94.5100,96.7500,94.0600,96.5200,56.4066,19197800,0.0000
2007-03-30,94.8400,95.2500,93.5700,94.2600,55.0859,34042800,0.0000
2007-03-23,93.9500,95.8100,93.3900,95.0300,55.5359,26906600,0.0000
2007-03-16,93.2900,94.4700,92.1000,93.2500,54.4956,36423000,0.0000
2007-03-09,90.2500,94.8500,90.1000,93.2800,54.5132,43505100,0.0000
2007-03-02,97.8600,97.8600,88.7700,90.9000,53.1223,52427400,0.0000
2007-02-23,98.6600,99.5000,97.4100,97.7300,57.1138,20682500,0.0000
2007-02-16,98.8000,99.5200,97.8000,98.9900,57.8501,27047900,0.0000
2007-02-09,99.1700,100.4400,97.8100,98.5500,57.5930,34668400,0.3000
2007-02-02,98.1000,99.7300,97.4500,99.1700,57.7812,34172300,0.0000
2007-01-26,96.4200,97.9200,96.1200,97.4500,56.7790,41549100,0.0000
2007-01-19,99.4000,100.9000,94.5500,96.1700,56.0332,58474800,0.0000
2007-01-12,98.5000,100.3300,97.9300,99.3400,57.8802,44830200,0.0000
2007-01-05,97.1700,98.7900,96.2600,97.4200,56.7615,26942600,0.0000
2006-12-29,95.0000,97.8800,94.9200,97.1500,56.6042,15807900,0.0000
2006-12-22,94.9500,96.5000,94.8000,95.2500,55.4972,24009800,0.0000
2006-12-15,93.7200,95.8000,93.3000,95.3000,55.5263,30414900,0.0000
2006-12-08,92.5000,94.8700,92.2500,93.8600,54.6873,28792200,0.0000
2006-12-01,92.7100,93.2400,90.4300,91.2500,53.1666,27785200,0.0000
2006-11-24,93.7700,93.8000,92.8000,93.3500,54.3902,13559900,0.0000
2006-11-17,91.7500,94.0500,91.4100,93.8100,54.6582,23826600,0.0000
2006-11-10,91.5000,93.4000,91.5000,91.7600,53.4637,29456500,0.3000
2006-11-03,90.3000,92.6800,89.8000,91.4100,53.0878,30108500,0.0000
2006-10-27,90.0500,92.0000,90.0100,90.7600,52.7103,35037300,0.0000
2006-10-20,86.0800,92.0400,85.7500,90.4800,52.5477,67866100,0.0000
2006-10-13,83.1400,86.2100,83.0000,86.0800,49.9923,26864000,0.0000
2006-10-06,81.7600,83.7800,81.5600,83.1400,48.2849,25738600,0.0000
2006-09-29,81.6400,82.7900,81.2800,81.9400,47.5880,25658300,0.0000
2006-09-22,82.5600,83.7900,81.0100,81.2100,47.1640,30290000,0.0000
2006-09-15,80.6000,83.5900,80.2500,82.9400,48.1687,27425800,0.0000
2006-09-08,81.1900,81.5400,79.3100,80.6600,46.8446,16108000,0.0000
2006-09-01,79.9100,81.6800,79.7600,81.4100,47.2802,22236900,0.0000
2006-08-25,79.5100,80.0000,78.4200,79.8800,46.3916,18060100,0.0000
2006-08-18,75.8500,79.9700,75.6000,79.9000,46.4032,29303900,0.0000
2006-08-11,75.6300,76.2800,75.0500,75.4800,43.8362,19054700,0.3000
2006-08-04,76.4400,77.5000,74.9000,75.9100,43.9111,20900500,0.0000
2006-07-28,74.9200,77.3000,74.9200,76.9600,44.5185,25666400,0.0000
2006-07-21,73.3400,77.0600,72.7300,74.8600,43.3037,50614500,0.0000
2006-07-14,76.1800,76.8300,73.3700,73.5700,42.5575,37325800,0.0000
2006-07-07,77.5400,78.5300,76.1200,76.4200,44.2061,18199800,0.0000
2006-06-30,77.0400,77.9300,76.0600,76.8200,44.4375,26797500,0.0000
2006-06-23,78.0600,78.5600,76.9400,77.1000,44.5994,27070000,0.0000
2006-06-16,77.6800,78.7800,76.8200,77.9500,45.0911,33150500,0.0000
2006-06-09,79.1000,80.7400,76.7500,78.0100,45.1258,40341000,0.0000
2006-06-02,80.3500,80.9600,79.1500,79.5200,45.9993,23532800,0.0000
2006-05-26,79.9400,81.3000,79.0000,80.7500,46.7108,26222700,0.0000
2006-05-19,81.8000,83.2500,79.5100,80.2800,46.4389,28629900,0.0000
2006-05-12,82.6000,83.6900,82.3000,82.3900,47.6595,22319900,0.3000
2006-05-05,82.5900,83.5500,82.0000,82.9800,47.8277,24540000,0.0000
2006-04-28,81.3000,84.4000,81.1000,82.3400,47.4588,36485300,0.0000
2006-04-21,81.7700,84.0000,81.2600,81.6600,47.0669,35449300,0.0000
2006-04-13,82.4900,82.7400,80.6300,81.9800,47.2513,18292300,0.0000
2006-04-07,82.7200,84.4500,82.4400,82.4800,47.5395,23780100,0.0000
2006-03-31,82.9800,83.7000,82.2000,82.4700,47.5337,23139800,0.0000
2006-03-24,83.1100,84.9900,82.9300,83.3600,48.0467,25547800,0.0000
2006-03-17,81.5600,83.7600,81.4500,83.3000,48.0121,25173700,0.0000
2006-03-10,80.0500,82.2500,79.8600,81.5700,47.0150,23708100,0.0000
2006-03-03,80.0000,80.8900,79.5100,79.9600,46.0870,23693200,0.0000
2006-02-24,80.1000,81.6500,79.8500,80.1000,46.1677,20014900,0.0000
2006-02-17,81.3300,81.9100,80.1300,80.7100,46.5193,26994200,0.0000
2006-02-10,79.9400,81.4600,78.9300,81.3300,46.8767,32826100,0.2000
2006-02-03,81.0200,82.2400,79.7200,79.9700,45.9790,33566000,0.0000
2006-01-27,81.3300,82.1500,80.5900,81.0200,46.5827,32471000,0.0000
2006-01-20,82.8000,84.7000,81.2500,81.3600,46.7782,34792500,0.0000
2006-01-13,83.9000,84.8100,82.5000,83.1700,47.8188,30173200,0.0000
2006-01-06,82.4500,85.0300,80.8100,84.9500,48.8423,36958200,0.0000
2005-12-30,83.4800,84.5000,81.5600,82.2000,47.2611,17622000,0.0000
2005-12-23,83.2300,84.2000,82.0600,83.4800,47.9971,27298200,0.0000
2005-12-16,87.0100,87.3500,82.7500,83.3700,47.9338,39305300,0.0000
2005-12-09,88.4000,89.9200,86.3300,86.9700,50.0037,26427900,0.0000
2005-12-02,88.8000,89.9400,88.3600,88.6500,50.9696,25765400,0.0000
2005-11-25,87.6000,89.3900,86.8800,88.8000,51.0558,18193100,0.0000
2005-11-18,84.2500,88.0000,84.0300,87.7700,50.4636,30719600,0.0000
2005-11-11,83.1000,84.8400,82.3000,84.5500,48.6123,21762600,0.2000
2005-11-04,81.5100,83.3000,80.6400,83.0000,47.6066,31154000,0.0000
2005-10-28,83.1500,83.9500,80.5000,81.4200,46.7003,25793400,0.0000
2005-10-21,82.3600,84.6000,81.9300,83.3300,47.7959,39286100,0.0000
2005-10-14,81.2400,83.5200,81.0800,82.3500,47.2338,36349300,0.0000
2005-10-07,80.2200,81.4700,78.7000,80.5000,46.1727,30921800,0.0000
2005-09-30,78.3100,80.5500,76.9300,80.2200,46.0121,30116700,0.0000
2005-09-23,79.7400,79.9800,77.3000,78.0000,44.7387,31701800,0.0000
2005-09-16,81.0300,82.1100,79.6700,80.3300,46.0751,25110400,0.0000
2005-09-09,79.7000,81.5200,79.7000,81.4400,46.7118,18681300,0.0000
2005-09-02,80.0000,81.7500,79.3400,79.4600,45.5761,25171500,0.0000
2005-08-26,82.7500,83.3500,80.2600,80.3800,46.1038,22210500,0.0000
2005-08-19,81.9000,83.3000,80.8000,82.7600,47.4689,22885800,0.0000
2005-08-12,83.4100,84.0100,81.6200,82.1900,47.1420,22568800,0.2000
2005-08-05,83.0000,84.2000,82.7300,83.3600,47.6986,22265700,0.0000
2005-07-29,83.9800,84.5200,82.8100,83.4600,47.7559,24382900,0.0000
2005-07-22,81.9900,85.1100,81.6800,84.4400,48.3166,45014200,0.0000
2005-07-15,79.4000,82.7500,78.5200,82.3800,47.1379,45662500,0.0000
2005-07-08,74.3800,79.5200,74.1600,79.3000,45.3755,37388800,0.0000
2005-07-01,74.0100,75.6800,73.4500,74.6700,42.7262,30677800,0.0000
2005-06-24,76.0300,77.4900,74.0000,74.0100,42.3486,33289800,0.0000
2005-06-17,74.5000,77.7300,74.4500,76.3900,43.7104,33568000,0.0000
2005-06-10,75.8000,76.0900,74.1000,74.7700,42.7834,24804200,0.0000
2005-06-03,76.6000,77.5000,75.5000,75.7900,43.3671,23975100,0.0000
2005-05-27,76.3000,77.4100,75.1700,77.1000,44.1167,24899800,0.0000
2005-05-20,73.0900,77.6400,73.0900,76.4100,43.7218,34306900,0.0000
2005-05-13,75.2600,75.4600,72.5000,73.1600,41.8622,33727100,0.0000
2005-05-06,76.8800,78.1100,74.9700,75.2600,43.0638,39063200,0.2000
2005-04-29,75.2400,77.1800,74.0500,76.3800,43.5888,51112000,0.0000
2005-04-22,77.1500,77.7500,71.8500,74.2100,42.3505,70090000,0.0000
2005-04-15,87.3500,87.5600,76.3300,76.7000,43.7715,62144400,0.0000
2005-04-08,90.0800,90.6200,87.5000,87.6000,49.9919,27677900,0.0000
2005-04-01,90.7100,91.7600,90.0400,90.4400,51.6127,25553000,0.0000
2005-03-24,89.4200,91.5500,89.2600,90.7000,51.7610,18904100,0.0000
2005-03-18,91.5000,92.2700,89.0900,89.2800,50.9507,25767500,0.0000
2005-03-11,92.3500,93.0000,91.2000,91.5100,52.2233,24562700,0.0000
2005-03-04,92.5300,93.7300,92.2000,92.3700,52.7141,22028900,0.0000
2005-02-25,92.6700,93.5000,91.5500,92.8000,52.9595,18680300,0.0000
2005-02-18,93.1600,94.9700,92.5500,93.2700,53.2277,20002800,0.0000
2005-02-11,94.3500,94.9000,92.3000,93.3000,53.2448,21103700,0.1800
2005-02-04,93.6500,94.7400,93.0000,94.5100,53.8324,19731000,0.0000
2005-01-28,92.7000,93.5900,91.4400,92.8900,52.9097,27667500,0.0000
2005-01-21,93.6500,95.3400,92.2300,92.3800,52.6192,28556000,0.0000
2005-01-14,95.7800,96.2000,93.5500,94.1000,53.5989,26060300,0.0000
2005-01-07,98.9700,99.1000,95.4700,95.7800,54.5558,27415300,0.0000
2004-12-31,97.6900,99.0000,97.3700,98.5800,56.1507,17501200,0.0000
2004-12-23,96.3500,98.0000,96.3500,97.7200,55.6608,18152400,0.0000
2004-12-17,96.8500,98.1500,96.0800,96.2000,54.7950,27720400,0.0000
2004-12-10,96.8800,98.2500,95.7100,96.6700,55.0627,26952800,0.0000
2004-12-03,94.9400,97.6300,94.2400,97.0800,55.2963,29413700,0.0000
2004-11-26,94.3000,95.7900,94.1600,94.7200,53.9520,17298900,0.0000
2004-11-19,95.0800,96.6300,94.2500,94.4500,53.7982,27259900,0.0000
2004-11-12,92.5000,95.5000,92.5000,95.3200,54.2938,28090600,0.1800
2004-11-05,89.3300,93.5200,89.2300,93.2800,53.0296,30762600,0.0000
2004-10-29,87.3600,90.2700,87.3100,89.7500,51.0228,27890400,0.0000
2004-10-22,84.3000,89.7300,84.2900,87.3900,49.6811,39927800,0.0000
2004-10-15,86.7700,87.2000,84.3000,84.8500,48.2371,24456500,0.0000
2004-10-08,87.0000,88.1000,86.5100,86.7100,49.2945,21303400,0.0000
2004-10-01,84.1000,86.9800,83.8800,86.7200,49.3002,22465000,0.0000
2004-09-24,85.4000,86.4300,83.2400,84.4300,47.9984,23167900,0.0000
2004-09-17,87.0000,87.2800,85.4400,85.7400,48.7431,23207800,0.0000
2004-09-10,84.7000,87.0000,84.6000,86.7600,49.3230,17994900,0.0000
2004-09-03,84.5700,85.0900,83.6500,84.3900,47.9756,17286100,0.0000
2004-08-27,85.2300,85.4500,84.3500,84.9400,48.2883,16955800,0.0000
2004-08-20,83.7000,85.3500,83.5100,85.2500,48.4645,21524300,0.0000
2004-08-13,83.4800,84.9900,81.9000,83.9100,47.7027,26196900,0.0000
2004-08-06,86.8700,87.3900,83.4200,83.4800,47.4583,20815300,0.1800
2004-07-30,84.8500,87.4000,84.5100,87.0700,49.3927,22923000,0.0000
2004-07-23,84.5000,87.1100,84.4000,84.8500,48.1333,28063300,0.0000
2004-07-16,84.0000,86.4800,83.4200,84.2800,47.8100,35836700,0.0000
2004-07-09,86.5000,86.7300,83.5100,83.8900,47.5888,26209600,0.0000
2004-07-02,89.7100,89.9000,86.5700,87.0400,49.3757,21510400,0.0000
2004-06-25,90.4000,90.9200,88.9400,89.5500,50.7995,22021500,0.0000
2004-06-18,90.0500,91.2100,89.6200,90.0600,51.0888,22426400,0.0000
2004-06-10,88.7500,90.7500,88.0100,90.4600,51.3158,18366900,0.0000
2004-06-04,88.0900,88.6400,87.3000,87.5600,49.6707,15611800,0.0000
2004-05-28,87.7500,89.0800,86.5500,88.5900,50.2549,20742800,0.0000
2004-05-21,85.3000,88.8800,85.1500,87.1300,49.4267,26694400,0.0000
2004-05-14,87.6000,88.1500,85.1200,86.4100,49.0183,31619400,0.0000
2004-05-07,88.1300,89.7500,87.2012,88.1900,50.0280,25650700,0.1800
2004-04-30,90.7500,91.9900,88.0100,88.1700,49.9150,26790300,0.0000
2004-04-23,91.9000,92.4800,89.7000,91.2800,51.6757,26094200,0.0000
2004-04-16,93.5000,94.3600,91.0400,92.2800,52.2418,31404700,0.0000
2004-04-08,93.9500,94.3900,92.5100,93.1200,52.7173,16201400,0.0000
2004-04-02,92.9900,94.5500,91.3500,94.2000,53.3287,25046900,0.0000
2004-03-26,91.2700,93.2500,90.2800,92.7700,52.5192,27482700,0.0000
2004-03-19,92.6000,93.7900,90.8800,91.6200,51.8681,27477500,0.0000
2004-03-12,96.4900,96.8800,91.1500,93.3000,52.8192,32862500,0.0000
2004-03-05,96.5000,97.6000,95.5600,96.4500,54.6025,21755500,0.0000
2004-02-27,97.4000,97.5100,95.2000,96.5000,54.6308,25680600,0.0000
2004-02-20,99.9900,100.0000,97.1900,97.3100,55.0894,19898100,0.0000
2004-02-13,99.3100,100.3100,98.4100,99.7100,56.4481,20479500,0.0000
2004-02-06,99.1500,100.4300,98.2500,98.9400,56.0121,31683700,0.1600
2004-01-30,97.9000,99.8500,96.5500,99.2300,56.0856,30864500,0.0000
2004-01-23,96.0000,98.2100,95.7300,97.9000,55.3339,25889600,0.0000
2004-01-16,91.2100,95.6500,89.0100,95.3200,53.8757,48592000,0.0000
2004-01-09,92.0000,93.3800,91.0000,91.2100,51.5527,28694600,0.0000
2004-01-02,93.1000,93.7300,91.2000,91.5500,51.7448,18092000,0.0000
2003-12-26,92.8300,93.5000,92.1800,92.9000,52.5079,11178100,0.0000
2003-12-19,93.4300,94.1200,91.8800,93.1400,52.6435,33482600,0.0000
2003-12-12,90.5200,93.1600,90.5200,92.7100,52.4005,30943400,0.0000
2003-12-05,90.9000,91.4800,90.0300,90.6400,51.2305,27735300,0.0000
2003-11-28,89.0300,90.6800,88.9500,90.5400,51.1740,15370200,0.0000
2003-11-21,89.9000,90.1800,88.2300,88.6300,50.0944,25235500,0.0000
2003-11-14,89.5500,91.4800,88.8900,90.2500,51.0101,28880700,0.0000
2003-11-07,89.9000,90.8400,87.7200,88.2600,49.8853,28479700,0.1600
2003-10-31,88.8000,90.7100,88.0500,89.4800,50.4844,28610800,0.0000
2003-10-24,89.3500,89.4000,87.5300,88.4200,49.8864,29376600,0.0000
2003-10-17,93.1000,94.5400,88.6600,89.2300,50.3434,47597600,0.0000
2003-10-10,90.7400,93.6000,90.4000,92.6700,52.2842,27727600,0.0000
2003-10-03,89.2500,91.9500,87.9000,90.6400,51.1389,35612700,0.0000
2003-09-26,92.2400,92.2400,89.0000,89.0500,50.2418,34494900,0.0000
2003-09-19,89.7000,93.4700,88.3900,93.2800,52.6284,42039300,0.0000
2003-09-12,88.4500,89.9700,86.4000,88.7000,50.0444,41601200,0.0000
2003-09-05,82.4000,88.2900,82.3000,86.9500,49.0570,41027800,0.0000
2003-08-29,82.8500,83.0300,81.2700,82.0100,46.2699,24293600,0.0000
2003-08-22,82.0500,84.7200,81.9000,82.9700,46.8115,30615500,0.0000
2003-08-15,80.8700,82.1900,80.2800,81.7900,46.1457,22220100,0.0000
2003-08-08,80.7500,81.3600,78.7300,80.8800,45.6323,30290600,0.1600
2003-08-01,83.6700,83.7000,80.0500,81.2700,45.7606,34886500,0.0000
2003-07-25,83.2000,83.7400,81.5100,83.5500,47.0444,33171000,0.0000
2003-07-18,86.0000,87.0300,82.5000,83.7200,47.1401,45286100,0.0000
2003-07-11,84.8000,86.7500,83.4700,84.8900,47.7989,32242400,0.0000
2003-07-03,83.9000,84.8900,81.4000,83.9500,47.2696,22755900,0.0000
2003-06-27,84.7900,84.7900,82.0900,83.4200,46.9712,27829700,0.0000
2003-06-20,83.1000,85.2900,82.5500,84.9200,47.8158,37484300,0.0000
2003-06-13,80.0000,84.9800,79.8100,82.7500,46.5939,41268000,0.0000
2003-06-06,89.0000,89.0800,79.8400,80.0500,45.0736,69955400,0.0000
2003-05-30,84.5100,88.7000,84.5100,88.0400,49.5725,26786400,0.0000
2003-05-23,88.0500,88.4700,84.8900,85.2600,48.0072,32835800,0.0000
2003-05-16,87.5500,90.4000,87.1000,88.9900,50.1074,38800700,0.0000
2003-05-09,87.2000,88.3400,85.7500,87.5500,49.2966,35257500,0.1600
2003-05-02,84.0500,87.5700,83.6200,87.5700,49.2170,39359000,0.0000
2003-04-25,84.4000,86.0600,82.6000,83.8800,47.1431,36064700,0.0000
2003-04-17,78.5000,84.4000,78.1600,84.2600,47.3567,42212300,0.0000
2003-04-11,82.6000,82.9000,78.1300,78.7500,44.2599,39935800,0.0000
2003-04-04,79.2600,83.4800,78.1200,80.7900,45.4065,46339300,0.0000
2003-03-28,82.4600,84.0000,80.5000,80.8500,45.4402,42576300,0.0000
2003-03-21,78.0000,84.9000,77.8400,84.9000,47.7164,58133300,0.0000
2003-03-14,77.4500,79.4800,73.1700,79.0000,44.4004,48104400,0.0000
2003-03-07,78.9000,79.0000,75.7100,77.9000,43.7822,32954000,0.0000
2003-02-28,79.7000,79.9900,76.7500,77.9500,43.8103,39649300,0.0000
2003-02-21,78.0200,80.0500,77.9100,79.9500,44.9344,26970500,0.0000
2003-02-14,77.1000,78.9700,74.3100,77.4500,43.5293,41674400,0.0000
2003-02-07,78.2000,78.9000,76.2500,77.1000,43.3326,37378500,0.1500
2003-01-31,77.9900,81.3000,77.0200,78.2000,43.8659,42173800,0.0000
2003-01-24,81.3000,81.8500,78.8200,78.9900,44.3091,34478700,0.0000
2003-01-17,88.3100,88.9500,81.1800,81.3000,45.6049,53450200,0.0000
2003-01-10,81.9000,88.0400,81.8100,87.6800,49.1837,50004000,0.0000
2003-01-03,77.0000,81.6500,75.6000,81.6500,45.8012,29764800,0.0000
2002-12-27,79.7500,81.5000,76.6100,77.3600,43.3947,20460800,0.0000
2002-12-20,79.6000,81.7900,78.2400,79.7900,44.7578,36539200,0.0000
2002-12-13,81.0000,82.4800,78.2700,80.0000,44.8756,37355200,0.0000
2002-12-06,88.6000,89.4600,81.0700,82.3200,46.1770,41270300,0.0000
2002-11-29,84.6300,88.1100,83.5200,86.9200,48.7574,28402500,0.0000
2002-11-22,80.8000,85.1700,77.8400,84.4300,47.3606,45101100,0.0000
2002-11-15,77.5900,80.9900,76.7000,80.0100,44.8812,49429400,0.0000
2002-11-08,81.9900,83.8100,77.2000,77.5900,43.5237,52109900,0.1500
2002-11-01,75.1500,80.5000,74.2000,80.4000,45.0172,56125400,0.0000
2002-10-25,73.6500,75.9000,71.7500,74.5600,41.7473,51727300,0.0000
2002-10-18,61.5400,74.2500,61.5400,74.2500,41.5737,72253200,0.0000
2002-10-11,56.6000,63.9200,54.0100,63.9200,35.7898,67066500,0.0000
2002-10-04,59.5500,62.0000,55.7700,56.6000,31.6912,60869200,0.0000
2002-09-27,63.7500,64.8800,59.5500,60.3600,33.7965,59368300,0.0000
2002-09-20,72.0000,73.4500,63.9000,63.9200,35.7898,59733100,0.0000
2002-09-13,72.4500,77.5000,71.3100,72.5000,40.5939,29374700,0.0000
2002-09-06,74.2000,75.0000,71.5000,73.2000,40.9858,24168200,0.0000
2002-08-30,80.4000,80.8900,75.1000,75.3800,42.2064,31535800,0.0000
2002-08-23,79.3500,82.8500,79.0100,80.4000,45.0172,37599000,0.0000
2002-08-16,71.0500,79.9800,70.6100,79.3500,44.4293,42544100,0.0000
2002-08-09,67.9400,74.3000,65.8500,71.8300,40.2187,38896400,0.1500
2002-08-02,70.3700,72.7000,67.1200,67.8800,37.9248,50523500,0.0000
2002-07-26,71.2500,72.1900,65.7000,66.4000,37.0979,64004300,0.0000
2002-07-19,68.4000,74.2000,66.6000,72.0000,40.2267,59368700,0.0000
2002-07-12,73.0000,73.4800,67.5500,69.2100,38.6679,50325700,0.0000
2002-07-05,72.0100,73.9000,67.1600,73.5000,41.0647,37781700,0.0000
2002-06-28,67.2500,73.6200,66.1000,72.0000,40.2267,56342200,0.0000
2002-06-21,76.1800,77.7500,68.1900,68.7500,38.4109,51132700,0.0000
2002-06-14,77.7500,78.8000,73.2500,76.1700,42.5565,45826900,0.0000
2002-06-07,80.7500,80.9500,77.0000,78.3000,43.7465,37678900,0.0000
2002-05-31,82.8000,83.1100,80.2200,80.4500,44.9477,21571900,0.0000
2002-05-24,85.4500,85.4600,82.5200,83.1000,46.4283,25012600,0.0000
2002-05-17,80.2500,86.4900,79.5000,85.6900,47.8753,37347700,0.0000
2002-05-10,81.7000,83.0000,75.9200,79.6800,44.5175,61363200,0.1500
2002-05-03,84.7100,85.2300,81.1100,81.7800,45.6078,42862500,0.0000
2002-04-26,88.9500,89.0800,84.7000,84.7100,47.2418,31976500,0.0000
2002-04-19,86.5000,90.0300,84.0000,89.0000,49.6343,51860900,0.0000
2002-04-12,87.5000,89.9500,83.3400,85.6000,47.7382,110897800,0.0000
2002-04-05,104.0000,104.0000,97.2500,97.2500,54.2353,36348600,0.0000
2002-03-28,105.8000,106.6600,102.3000,104.0000,57.9997,25371800,0.0000
2002-03-22,107.1000,108.6400,104.7000,105.6000,58.8920,25381100,0.0000
